NOME;FASE_2021;TURMA_2021;INSTITUICAO_ENSINO_ALUNO_2021;SINALIZADOR_INGRESSANTE_2021;PEDRA_2021;INDE_2021;IAA_2021;IEG_2021;IPS_2021;IDA_2021;IPP_2021;REC_EQUIPE_1_2021;REC_EQUIPE_2_2021;REC_EQUIPE_3_2021;REC_EQUIPE_4_2021;PONTO_VIRADA_2021;IPV_2021;IAN_2021;NIVEL_IDEAL_2021;DEFASAGEM_2021
ALUNO-1763;1.0;C;Escola Pública;Veterano;Ametista;7.718;9.5;7.9;6.9;6.0;8.8;Promovido de Fase;Mantido na Fase + Bolsa;Promovido de Fase;Não avaliado;Sim;9.6;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1764;;;;;;;;;;;;;;;;;;;;
ALUNO-1765;;;;;;;;;;;;;;;;;;;;
ALUNO-1766;4.0;F;Escola Pública;Ingressante;Ágata;6.619;8.3;6.1;0.0;6.5;8.0;Promovido de Fase;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não;7.3;10.0;Nível 4 (9o ano);0.0
ALUNO-1767;;;;;;;;;;;;;;;;;;;;
ALUNO-1768;;;;;;;;;;;;;;;;;;;;
ALUNO-1769;;;;;;;;;;;;;;;;;;;;
ALUNO-1770;;;;;;;;;;;;;;;;;;;;
ALUNO-1771;0.0;M;Escola Pública;Ingressante;Topázio;8.367;9.5;10.0;7.5;6.8;7.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;7.8;10.0;ALFA  (2o e 3o ano);0.0
ALUNO-1772;0.0;L;Escola Pública;Ingressante;Topázio;8.250;9.0;10.0;7.5;5.5;7.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;8.8;10.0;ALFA  (2o e 3o ano);0.0
ALUNO-1773;;;;;;;;;;;;;;;;;;;;
ALUNO-1774;;;;;;;;;;;;;;;;;;;;
ALUNO-1775;;;;;;;;;;;;;;;;;;;;
ALUNO-1776;;;;;;;;;;;;;;;;;;;;
ALUNO-1777;1.0;R;Escola Pública;Ingressante;Ametista;7.457;7.9;8.8;7.5;6.0;8.5;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;8.1;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1778;0.0;R;Escola Pública;Ingressante;Topázio;8.788;10.0;10.0;7.5;6.9;7.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Sim;9.5;10.0;ALFA  (2o e 3o ano);0.0
ALUNO-1779;3.0;F;Escola Pública;Veterano;Quartzo;3.599;0.0;1.7;7.5;1.3;6.9;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;2.9;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-1780;;;;;;;;;;;;;;;;;;;;
ALUNO-1781;;;;;;;;;;;;;;;;;;;;
ALUNO-1782;;;;;;;;;;;;;;;;;;;;
ALUNO-1783;3.0;F;Escola Pública;Ingressante;Ágata;6.421;7.5;4.7;5.0;4.7;7.7;Promovido de Fase;Promovido de Fase + Bolsa;Mantido na Fase atual;Não avaliado;Não;7.6;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-1784;;;;;;;;;;;;;;;;;;;;
ALUNO-1785;3.0;L;Escola Pública;Ingressante;Ametista;7.494;8.3;5.6;7.5;5.8;8.3;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Sim;9.0;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-1786;;;;;;;;;;;;;;;;;;;;
ALUNO-1787;;;;;;;;;;;;;;;;;;;;
ALUNO-1788;;;;;;;;;;;;;;;;;;;;
ALUNO-1789;;;;;;;;;;;;;;;;;;;;
ALUNO-1790;;;;;;;;;;;;;;;;;;;;
ALUNO-1791;0.0;S;Escola Pública;Ingressante;Quartzo;4.900;9.5;0.0;7.5;2.3;7.5;Não avaliado;Mantido na Fase atual;Não avaliado;Não avaliado;Não;7.5;5.0;Nível 1 (4o ano);-1.0
ALUNO-1792;0.0;N;Escola Pública;Ingressante;Ágata;6.817;10.0;10.0;0.0;6.3;5.0;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;7.8;5.0;Nível 2 (5o e 6o ano);-2.0
ALUNO-1793;0.0;R;Escola Pública;Ingressante;Ametista;8.000;9.5;10.0;7.5;7.0;7.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;8.3;5.0;Nível 1 (4o ano);-1.0
ALUNO-1794;3.0;M;Escola Pública;Ingressante;Ágata;6.540;6.7;4.7;7.5;5.8;7.3;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;6.5;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-1795;1.0;E;Escola Pública;Veterano;Topázio;8.544;9.5;10.0;7.5;8.1;8.8;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não avaliado;Sim;9.2;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1796;6.0;A;Escola Pública;Ingressante;Ametista;7.501;9.2;8.6;7.5;6.8;8.1;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não;7.2;5.0;Nível 7 (3o EM);-1.0
ALUNO-1797;;;;;;;;;;;;;;;;;;;;
ALUNO-1798;1.0;E;Escola Pública;Veterano;Ametista;7.758;9.5;9.6;7.5;5.4;8.3;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não avaliado;Não;8.7;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1799;2.0;A;Escola Pública;Ingressante;Ametista;7.194;9.5;7.1;7.5;5.7;7.3;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;8.6;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1800;3.0;C;Escola Pública;Veterano;Ametista;7.033;9.2;5.3;7.5;4.6;7.5;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;8.2;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-1801;1.0;B;Escola Pública;Ingressante;Ametista;6.914;8.5;8.3;7.5;5.4;7.5;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;6.6;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1802;;;;;;;;;;;;;;;;;;;;
ALUNO-1803;5.0;A;Rede Decisão;Veterano;Ametista;7.859;7.5;7.2;7.5;6.3;7.8;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Mantido na Fase atual;Sim;9.4;10.0;Nível 5 (1o EM);0.0
ALUNO-1804;;;;;;;;;;;;;;;;;;;;
ALUNO-1805;;;;;;;;;;;;;;;;;;;;
ALUNO-1806;2.0;R;Escola Pública;Veterano;Quartzo;4.450;9.0;1.7;8.1;0.0;7.7;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;5.7;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1807;;;;;;;;;;;;;;;;;;;;
ALUNO-1808;;;;;;;;;;;;;;;;;;;;
ALUNO-1809;;;;;;;;;;;;;;;;;;;;
ALUNO-1810;;;;;;;;;;;;;;;;;;;;
ALUNO-1811;2.0;E;Escola Pública;Ingressante;Quartzo;3.498;0.0;2.9;5.0;0.0;7.8;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;5.7;5.0;Nível 4 (9o ano);-2.0
ALUNO-1812;1.0;F;Escola Pública;Veterano;Ametista;7.954;8.0;9.6;6.9;5.6;7.9;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;8.2;10.0;Nível 1 (4o ano);0.0
ALUNO-1813;4.0;L;Escola Pública;Ingressante;Ágata;6.234;8.8;7.5;7.5;3.9;7.3;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não;5.5;5.0;Nível 5 (1o EM);-1.0
ALUNO-1814;0.0;O;Escola Pública;Ingressante;Ametista;7.746;7.9;10.0;7.5;6.2;7.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;8.6;5.0;Nível 2 (5o e 6o ano);-2.0
ALUNO-1815;2.0;M;Escola Pública;Veterano;Ametista;7.329;8.5;8.8;7.5;5.0;8.1;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não avaliado;Não;8.3;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1816;;;;;;;;;;;;;;;;;;;;
ALUNO-1817;1.0;G;Escola Pública;Veterano;Ágata;5.653;9.0;2.9;7.5;3.6;7.5;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.2;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1818;1.0;M;Escola Pública;Veterano;Ametista;7.179;8.5;8.8;7.5;3.7;7.9;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Sim;9.0;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1819;;;;;;;;;;;;;;;;;;;;
ALUNO-1820;;;;;;;;;;;;;;;;;;;;
ALUNO-1821;6.0;A;Rede Decisão;Veterano;Ametista;7.225;7.9;7.2;7.5;5.4;8.0;Promovido de Fase;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não;6.8;10.0;Nível 3 (7o e 8o ano);3.0
ALUNO-1822;;;;;;;;;;;;;;;;;;;;
ALUNO-1823;1.0;C;Escola Pública;Veterano;Topázio;9.294;10.0;9.2;8.1;8.9;9.2;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Sim;9.7;10.0;ALFA  (2o e 3o ano);1.0
ALUNO-1824;3.0;B;Rede Decisão;Veterano;Topázio;8.814;10.0;8.9;7.5;7.5;8.3;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Sim;9.7;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-1825;;;;;;;;;;;;;;;;;;;;
ALUNO-1826;0.0;L;Escola Pública;Ingressante;Topázio;8.313;10.0;10.0;7.5;5.3;7.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;8.8;10.0;ALFA  (2o e 3o ano);0.0
ALUNO-1827;1.0;F;Escola Pública;Ingressante;Topázio;8.331;10.0;9.6;6.3;5.9;8.1;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;8.9;10.0;Nível 1 (4o ano);0.0
ALUNO-1828;;;;;;;;;;;;;;;;;;;;
ALUNO-1829;;;;;;;;;;;;;;;;;;;;
ALUNO-1830;;;;;;;;;;;;;;;;;;;;
ALUNO-1831;2.0;G;Escola Pública;Veterano;Quartzo;4.000;0.0;2.9;5.6;3.3;6.0;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;5.5;5.0;Nível 4 (9o ano);-2.0
ALUNO-1832;1.0;N;Escola Pública;Ingressante;Ametista;6.889;9.5;7.9;7.5;3.6;7.9;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.9;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1833;2.0;D;Escola Pública;Veterano;Ágata;6.621;9.5;6.3;6.3;5.5;7.3;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.3;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1834;;;;;;;;;;;;;;;;;;;;
ALUNO-1835;2.0;B;Escola Pública;Ingressante;Ametista;8.217;10.0;9.6;7.5;8.0;7.5;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não avaliado;Não;8.5;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1836;;;;;;;;;;;;;;;;;;;;
ALUNO-1837;;;;;;;;;;;;;;;;;;;;
ALUNO-1838;2.0;A;Escola Pública;Veterano;Ágata;6.871;9.0;5.4;7.5;5.1;6.5;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.3;10.0;Nível 2 (5o e 6o ano);0.0
ALUNO-1839;;;;;;;;;;;;;;;;;;;;
ALUNO-1840;7.0;A;Rede Decisão;Veterano;Ametista;7.242;8.3;7.2;6.3;6.5;7.8;Mantido na Fase atual;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Não;6.3;10.0;Nível 7 (3o EM);0.0
ALUNO-1841;;;;;;;;;;;;;;;;;;;;
ALUNO-1842;3.0;M;Escola Pública;Ingressante;Ágata;6.376;7.5;4.4;7.5;6.5;6.9;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;5.0;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-1843;1.0;E;Escola Pública;Ingressante;Quartzo;3.638;0.0;1.7;6.9;0.4;7.1;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;6.7;5.0;Nível 3 (7o e 8o ano);-2.0
ALUNO-1844;;;;;;;;;;;;;;;;;;;;
ALUNO-1845;0.0;N;Escola Pública;Ingressante;Ametista;7.129;9.5;8.3;0.0;6.8;7.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;7.0;10.0;ALFA  (2o e 3o ano);0.0
ALUNO-1846;;;;;;;;;;;;;;;;;;;;
ALUNO-1847;2.0;A;Escola Pública;Veterano;Ametista;7.383;10.0;5.8;7.5;5.6;7.1;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;8.2;10.0;Nível 1 (4o ano);1.0
ALUNO-1848;;;;;;;;;;;;;;;;;;;;
ALUNO-1849;;;;;;;;;;;;;;;;;;;;
ALUNO-1850;4.0;L;Escola Pública;Ingressante;Ametista;7.906;8.8;5.8;7.5;8.4;7.8;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase + Bolsa;Não;8.3;10.0;Nível 4 (9o ano);0.0
ALUNO-1851;4.0;G;Rede Decisão;Ingressante;Ametista;7.634;7.5;8.6;6.3;7.5;8.3;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Não;8.5;5.0;Nível 6 (2o EM);-2.0
ALUNO-1852;4.0;F;Escola Pública;Ingressante;Ametista;7.264;7.9;8.6;5.6;6.0;8.1;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Não;8.4;5.0;Nível 6 (2o EM);-2.0
ALUNO-1853;;;;;;;;;;;;;;;;;;;;
ALUNO-1854;3.0;G;Escola Pública;Ingressante;Quartzo;5.047;7.1;3.3;7.5;4.0;6.7;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;4.8;5.0;Nível 4 (9o ano);-1.0
ALUNO-1855;3.0;A;Rede Decisão;Veterano;Ametista;7.547;9.2;7.8;6.3;5.5;7.9;Promovido de Fase;Promovido de Fase + Bolsa;Mantido na Fase atual;Não avaliado;Não;7.8;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-1856;4.0;F;Rede Decisão;Veterano;Ametista;7.961;9.2;8.9;5.0;8.1;8.8;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Não;8.9;5.0;Nível 5 (1o EM);-1.0
ALUNO-1857;2.0;I;Escola Pública;Veterano;Ametista;7.261;6.8;7.9;6.9;4.6;7.7;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;8.1;10.0;Nível 2 (5o e 6o ano);0.0
ALUNO-1858;2.0;N;Rede Decisão;Veterano;Topázio;9.107;10.0;10.0;7.5;9.5;9.8;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Não avaliado;Sim;9.9;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1859;3.0;M;Escola Pública;Veterano;Ágata;5.774;7.1;5.6;7.5;4.1;6.9;Mantido na Fase atual;Alocado em Fase anterior;Mantido na Fase atual;Não avaliado;Não;6.0;5.0;Nível 4 (9o ano);-1.0
ALUNO-1860;7.0;A;Rede Decisão;Veterano;Ametista;7.584;7.1;8.6;7.5;8.0;8.3;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Não;7.4;5.0;Nível 8 (UniversitÃ¡rios);-1.0
ALUNO-1861;;;;;;;;;;;;;;;;;;;;
ALUNO-1862;;;;;;;;;;;;;;;;;;;;
ALUNO-1863;;;;;;;;;;;;;;;;;;;;
ALUNO-1864;4.0;E;Escola Pública;Veterano;Topázio;8.292;8.8;9.2;7.5;8.2;8.8;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Sim;9.1;5.0;Nível 5 (1o EM);-1.0
ALUNO-1865;;;;;;;;;;;;;;;;;;;;
ALUNO-1866;;;;;;;;;;;;;;;;;;;;
ALUNO-1867;3.0;C;Escola Pública;Veterano;Ágata;6.497;8.8;5.8;7.5;5.0;7.5;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;7.3;5.0;Nível 4 (9o ano);-1.0
ALUNO-1868;5.0;B;Escola Pública;Ingressante;Ágata;6.545;7.5;6.1;7.5;5.5;7.8;Promovido de Fase + Bolsa;Alocado em Fase anterior;Promovido de Fase + Bolsa;Mantido na Fase atual;Não;7.2;5.0;Nível 7 (3o EM);-2.0
ALUNO-1869;2.0;P;Escola Pública;Veterano;Ametista;6.969;7.4;5.0;7.5;6.9;8.1;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Não avaliado;Não;8.9;5.0;Nível 4 (9o ano);-2.0
ALUNO-1870;;;;;;;;;;;;;;;;;;;;
ALUNO-1871;0.0;O;Escola Pública;Ingressante;Ametista;7.154;8.5;10.0;3.8;6.3;7.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;7.1;5.0;Nível 1 (4o ano);-1.0
ALUNO-1872;;;;;;;;;;;;;;;;;;;;
ALUNO-1873;;;;;;;;;;;;;;;;;;;;
ALUNO-1874;3.0;A;Escola Pública;Ingressante;Ametista;7.775;9.6;7.2;7.5;6.1;7.5;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;8.3;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-1875;5.0;L;Escola Pública;Ingressante;Ametista;8.181;9.6;8.1;7.5;8.9;8.8;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Não;8.6;5.0;Nível 6 (2o EM);-1.0
ALUNO-1876;;;;;;;;;;;;;;;;;;;;
ALUNO-1877;0.0;P;Escola Pública;Veterano;Ágata;5.825;9.0;4.2;7.5;5.4;5.0;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não avaliado;Não;6.3;5.0;Nível 2 (5o e 6o ano);-2.0
ALUNO-1878;1.0;G;Escola Pública;Veterano;Ametista;7.318;8.0;8.8;7.5;5.8;8.3;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.6;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1879;3.0;L;Escola Pública;Ingressante;Ágata;5.931;0.0;5.3;7.5;7.8;7.9;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não avaliado;Não;6.3;5.0;Nível 4 (9o ano);-1.0
ALUNO-1880;;;;;;;;;;;;;;;;;;;;
ALUNO-1881;;;;;;;;;;;;;;;;;;;;
ALUNO-1882;;;;;;;;;;;;;;;;;;;;
ALUNO-1883;0.0;R;Escola Pública;Ingressante;Topázio;9.048;9.5;10.0;7.5;7.7;8.4;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Não avaliado;Não avaliado;Sim;9.8;10.0;ALFA  (2o e 3o ano);0.0
ALUNO-1884;4.0;A;Escola Pública;Ingressante;Ágata;6.730;8.8;5.3;5.6;6.5;7.0;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não;6.2;10.0;Nível 4 (9o ano);0.0
ALUNO-1885;0.0;R;Escola Pública;Ingressante;Ametista;7.629;7.5;6.7;7.5;7.1;7.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;8.2;10.0;ALFA  (2o e 3o ano);0.0
ALUNO-1886;;;;;;;;;;;;;;;;;;;;
ALUNO-1887;5.0;L;Rede Decisão;Veterano;Ametista;8.014;8.8;8.3;7.5;8.6;8.3;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não;8.4;5.0;Nível 6 (2o EM);-1.0
ALUNO-1888;4.0;A;Escola Pública;Ingressante;Ametista;7.130;7.9;5.8;7.5;5.8;8.0;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Mantido na Fase atual;Não;7.4;10.0;Nível 4 (9o ano);0.0
ALUNO-1889;3.0;L;Escola Pública;Veterano;Ágata;6.458;7.9;6.1;3.8;6.9;5.8;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não avaliado;Não;8.1;5.0;Nível 5 (1o EM);-2.0
ALUNO-1890;;;;;;;;;;;;;;;;;;;;
ALUNO-1891;;;;;;;;;;;;;;;;;;;;
ALUNO-1892;0.0;S;Escola Pública;Ingressante;Ágata;6.571;9.0;5.0;7.5;6.2;7.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;7.2;5.0;Nível 1 (4o ano);-1.0
ALUNO-1893;3.0;F;Escola Pública;Veterano;Ametista;7.765;7.9;8.6;7.5;7.2;7.7;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Não;8.9;5.0;Nível 4 (9o ano);-1.0
ALUNO-1894;2.0;E;Escola Pública;Veterano;Quartzo;3.979;0.0;2.1;6.9;3.5;5.4;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;5.7;5.0;Nível 4 (9o ano);-2.0
ALUNO-1895;2.0;G;Escola Pública;Veterano;Ágata;6.294;10.0;6.3;7.5;1.8;6.9;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;6.2;10.0;Nível 2 (5o e 6o ano);0.0
ALUNO-1896;1.0;M;Escola Pública;Veterano;Ametista;8.104;9.5;9.6;7.5;6.9;8.1;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Não avaliado;Sim;9.0;5.0;Nível 3 (7o e 8o ano);-2.0
ALUNO-1897;;;;;;;;;;;;;;;;;;;;
ALUNO-1898;1.0;E;Escola Pública;Veterano;Quartzo;4.275;9.5;1.3;8.1;0.0;7.3;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;5.2;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1899;3.0;F;Rede Decisão;Veterano;Topázio;9.025;8.8;8.9;6.3;9.2;9.2;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Sim;9.9;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-1900;;;;;;;;;;;;;;;;;;;;
ALUNO-1901;;;;;;;;;;;;;;;;;;;;
ALUNO-1902;6.0;C;Rede Decisão;Veterano;Ágata;6.775;8.3;7.2;3.8;6.0;6.7;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não;6.3;10.0;Nível 6 (2o EM);0.0
ALUNO-1903;1.0;J;Escola Pública;Veterano;Ágata;5.915;8.0;6.3;7.5;2.2;8.4;Não avaliado;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;6.7;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1904;5.0;B;Rede Decisão;Veterano;Ametista;8.003;9.2;6.9;8.1;8.5;8.4;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Sim;9.3;5.0;Nível 6 (2o EM);-1.0
ALUNO-1905;;;;;;;;;;;;;;;;;;;;
ALUNO-1906;;;;;;;;;;;;;;;;;;;;
ALUNO-1907;;;;;;;;;;;;;;;;;;;;
ALUNO-1908;;;;;;;;;;;;;;;;;;;;
ALUNO-1909;1.0;F;Escola Pública;Veterano;Ametista;7.961;9.0;9.6;5.6;7.6;8.1;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;8.7;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1910;0.0;L;Escola Pública;Ingressante;Ametista;7.006;7.4;8.3;7.5;4.4;6.6;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;6.6;10.0;ALFA  (2o e 3o ano);0.0
ALUNO-1911;1.0;B;Escola Pública;Ingressante;Ametista;7.614;8.5;9.2;7.5;6.4;7.5;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;8.3;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1912;;;;;;;;;;;;;;;;;;;;
ALUNO-1913;;;;;;;;;;;;;;;;;;;;
ALUNO-1914;;;;;;;;;;;;;;;;;;;;
ALUNO-1915;;;;;;;;;;;;;;;;;;;;
ALUNO-1916;;;;;;;;;;;;;;;;;;;;
ALUNO-1917;;;;;;;;;;;;;;;;;;;;
ALUNO-1918;2.0;M;Escola Pública;Veterano;Ametista;7.554;8.5;8.8;7.5;6.1;8.1;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não avaliado;Não;8.3;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1919;3.0;A;Rede Decisão;Ingressante;Quartzo;4.615;7.5;2.5;4.4;1.9;7.1;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;4.2;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-1920;;;;;;;;;;;;;;;;;;;;
ALUNO-1921;;;;;;;;;;;;;;;;;;;;
ALUNO-1922;;;;;;;;;;;;;;;;;;;;
ALUNO-1923;3.0;B;Escola Pública;Veterano;Topázio;8.322;9.2;8.6;7.5;7.4;7.9;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Não;8.3;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-1924;7.0;A;Escola Pública;Ingressante;Ametista;7.892;9.2;6.9;7.5;6.1;8.3;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Não;9.0;10.0;ERRO;0.0
ALUNO-1925;7.0;A;Rede Decisão;Veterano;Ametista;8.040;8.3;8.3;7.5;7.8;7.8;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Não;7.3;10.0;Nível 7 (3o EM);0.0
ALUNO-1926;2.0;J;Escola Pública;Veterano;Quartzo;4.814;9.5;3.3;5.0;2.4;6.7;Alocado em Fase anterior;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;5.3;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1927;0.0;S;Escola Pública;Ingressante;Ametista;7.025;8.5;8.3;7.5;4.9;7.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;7.7;5.0;Nível 1 (4o ano);-1.0
ALUNO-1928;;;;;;;;;;;;;;;;;;;;
ALUNO-1929;7.0;A;Rede Decisão;Veterano;Ametista;7.031;7.1;6.1;5.6;6.5;8.1;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Não;7.1;10.0;Nível 7 (3o EM);0.0
ALUNO-1930;;;;;;;;;;;;;;;;;;;;
ALUNO-1931;;;;;;;;;;;;;;;;;;;;
